artist,song_id,platform,date,release_date,subs,views,subs_keep,views_keep,t,subs_interp,views_interp
Kodak Black,300 Blackout — Kodak Black,youtube,2022-10-16,2022-10-07,8140000,5554091667,False,True,1665878400000000000,8142857.142857143,5554091667.0
Kodak Black,300 Blackout — Kodak Black,youtube,2022-10-17,2022-10-07,8140000,5555854639,False,True,1665964800000000000,8144285.714285715,5555854639.0
Kodak Black,300 Blackout — Kodak Black,youtube,2022-10-18,2022-10-07,8140000,5558749613,False,True,1666051200000000000,8145714.285714285,5558749613.0
Kodak Black,300 Blackout — Kodak Black,youtube,2022-10-19,2022-10-07,8140000,5559785327,False,True,1666137600000000000,8147142.857142857,5559785327.0
Kodak Black,300 Blackout — Kodak Black,youtube,2022-10-20,2022-10-07,8140000,5563743854,False,True,1666224000000000000,8148571.428571428,5563743854.0
Kodak Black,300 Blackout — Kodak Black,youtube,2022-10-21,2022-10-07,8150000,5566432440,True,True,1666310400000000000,8150000.0,5566432440.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-05-27,2023-05-26,5260000,4294151300,True,True,1685145600000000000,5260000.0,4294151300.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-05-28,2023-05-26,5270000,4296904676,True,True,1685232000000000000,5270000.0,4296904676.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-05-29,2023-05-26,5280000,4296904676,True,False,1685318400000000000,5280000.0,4306573269.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-05-30,2023-05-26,5290000,4316241862,True,True,1685404800000000000,5290000.0,4316241862.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-05-31,2023-05-26,5300000,4322312540,True,True,1685491200000000000,5300000.0,4322312540.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-01,2023-05-26,5310000,4329250334,True,True,1685577600000000000,5310000.0,4329250334.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-02,2023-05-26,5320000,4335861897,True,True,1685664000000000000,5320000.0,4335861897.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-03,2023-05-26,5330000,4338752688,True,True,1685750400000000000,5330000.0,4338752688.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-04,2023-05-26,5330000,4347585398,False,True,1685836800000000000,5335000.0,4347585398.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-05,2023-05-26,5340000,4352323362,True,True,1685923200000000000,5340000.0,4352323362.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-06,2023-05-26,5350000,4357040509,True,True,1686009600000000000,5350000.0,4357040509.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-07,2023-05-26,5350000,4361067832,False,True,1686096000000000000,5355000.0,4361067832.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-08,2023-05-26,5360000,4366079607,True,True,1686182400000000000,5360000.0,4366079607.0
Lil Durk,300 Urus — Lil Durk,youtube,2023-06-09,2023-05-26,5360000,4367754183,True,True,1686268800000000000,5360000.0,4367754183.0
J. Cole,3001 — J. Cole,youtube,2024-04-06,2024-04-05,7390000,3692603424,True,True,1712361600000000000,7390000.0,3692603424.0
J. Cole,3001 — J. Cole,youtube,2024-04-07,2024-04-05,7400000,3692603424,True,False,1712448000000000000,7400000.0,3695702964.5
J. Cole,3001 — J. Cole,youtube,2024-04-08,2024-04-05,7410000,3692603424,True,False,1712534400000000000,7410000.0,3698802505.0
J. Cole,3001 — J. Cole,youtube,2024-04-09,2024-04-05,7410000,3692603424,False,False,1712620800000000000,7413333.333333333,3701902045.5
J. Cole,3001 — J. Cole,youtube,2024-04-10,2024-04-05,7410000,3692603424,False,False,1712707200000000000,7416666.666666667,3705001586.0
J. Cole,3001 — J. Cole,youtube,2024-04-11,2024-04-05,7420000,3692603424,True,False,1712793600000000000,7420000.0,3708101126.5
J. Cole,3001 — J. Cole,youtube,2024-04-12,2024-04-05,7420000,3692603424,False,False,1712880000000000000,7422500.0,3711200667.0
J. Cole,3001 — J. Cole,youtube,2024-04-13,2024-04-05,7420000,3692603424,False,False,1712966400000000000,7425000.0,3714300207.5
J. Cole,3001 — J. Cole,youtube,2024-04-14,2024-04-05,7420000,3692603424,False,False,1713052800000000000,7427500.0,3717399748.0
J. Cole,3001 — J. Cole,youtube,2024-04-15,2024-04-05,7430000,3692603424,True,False,1713139200000000000,7430000.0,3720499288.5
J. Cole,3001 — J. Cole,youtube,2024-04-16,2024-04-05,7430000,3692603424,False,False,1713225600000000000,7430000.0,3723598829.0
J. Cole,3001 — J. Cole,youtube,2024-04-17,2024-04-05,7430000,3692603424,False,False,1713312000000000000,7430000.0,3726698369.5
J. Cole,3001 — J. Cole,youtube,2024-04-18,2024-04-05,7430000,3729797910,False,True,1713398400000000000,7430000.0,3729797910.0
J. Cole,3001 — J. Cole,youtube,2024-04-19,2024-04-05,7430000,3729797910,True,True,1713484800000000000,7430000.0,3729797910.0
Charli xcx,360 — Charli XCX,youtube,2024-05-11,2024-05-10,2950000,1340011006,True,True,1715385600000000000,2950000.0,1340011006.0
Charli xcx,360 — Charli XCX,youtube,2024-05-12,2024-05-10,2950000,1340011006,False,False,1715472000000000000,2951428.5714285714,1341197773.0833333
Charli xcx,360 — Charli XCX,youtube,2024-05-13,2024-05-10,2950000,1340011006,False,False,1715558400000000000,2952857.1428571427,1342384540.1666667
Charli xcx,360 — Charli XCX,youtube,2024-05-14,2024-05-10,2950000,1340011006,False,False,1715644800000000000,2954285.714285714,1343571307.25
Charli xcx,360 — Charli XCX,youtube,2024-05-15,2024-05-10,2950000,1340011006,False,False,1715731200000000000,2955714.285714286,1344758074.3333333
Charli xcx,360 — Charli XCX,youtube,2024-05-16,2024-05-10,2950000,1340011006,False,False,1715817600000000000,2957142.8571428573,1345944841.4166667
Charli xcx,360 — Charli XCX,youtube,2024-05-17,2024-05-10,2950000,1340011006,False,False,1715904000000000000,2958571.4285714286,1347131608.5
Charli xcx,360 — Charli XCX,youtube,2024-05-18,2024-05-10,2960000,1340011006,True,False,1715990400000000000,2960000.0,1348318375.5833333
Charli xcx,360 — Charli XCX,youtube,2024-05-19,2024-05-10,2960000,1340011006,False,False,1716076800000000000,2962500.0,1349505142.6666667
Charli xcx,360 — Charli XCX,youtube,2024-05-20,2024-05-10,2960000,1340011006,False,False,1716163200000000000,2965000.0,1350691909.75
Charli xcx,360 — Charli XCX,youtube,2024-05-21,2024-05-10,2960000,1340011006,False,False,1716249600000000000,2967500.0,1351878676.8333333
Charli xcx,360 — Charli XCX,youtube,2024-05-22,2024-05-10,2970000,1340011006,True,False,1716336000000000000,2970000.0,1353065443.9166667
Charli xcx,360 — Charli XCX,youtube,2024-05-23,2024-05-10,2970000,1354252211,False,True,1716422400000000000,2970000.0,1354252211.0
Charli xcx,360 — Charli XCX,youtube,2024-05-24,2024-05-10,2970000,1354252211,True,True,1716508800000000000,2970000.0,1354252211.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-05,2022-11-04,8230000,4200342541,True,True,1667606400000000000,8230000.0,4200342541.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-06,2022-11-04,8240000,4203328858,True,True,1667692800000000000,8240000.0,4203328858.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-07,2022-11-04,8240000,4205142450,False,True,1667779200000000000,8242500.0,4205142450.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-08,2022-11-04,8240000,4207126274,False,True,1667865600000000000,8245000.0,4207126274.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-09,2022-11-04,8240000,4209314399,False,True,1667952000000000000,8247500.0,4209314399.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-10,2022-11-04,8250000,4211051149,True,True,1668038400000000000,8250000.0,4211051149.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-11,2022-11-04,8250000,4212425386,False,True,1668124800000000000,8252500.0,4212425386.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-12,2022-11-04,8250000,4215305670,False,True,1668211200000000000,8255000.0,4215305670.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-13,2022-11-04,8250000,4216912219,False,True,1668297600000000000,8257500.0,4216912219.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-14,2022-11-04,8260000,4219659925,True,True,1668384000000000000,8260000.0,4219659925.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-15,2022-11-04,8260000,4220616912,False,True,1668470400000000000,8260000.0,4220616912.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-16,2022-11-04,8260000,4222925831,False,True,1668556800000000000,8260000.0,4222925831.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-17,2022-11-04,8260000,4224830456,False,True,1668643200000000000,8260000.0,4224830456.0
21 Savage,3AM On Glenwood — 21 Savage,youtube,2022-11-18,2022-11-04,8260000,4226745035,True,True,1668729600000000000,8260000.0,4226745035.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-12,2025-07-11,75700000,35211787113,True,True,1752278400000000000,75700000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-13,2025-07-11,75700000,35211787113,False,False,1752364800000000000,75750000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-14,2025-07-11,75800000,35211787113,True,False,1752451200000000000,75800000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-15,2025-07-11,75800000,35211787113,False,False,1752537600000000000,75810000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-16,2025-07-11,75800000,35211787113,False,False,1752624000000000000,75820000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-17,2025-07-11,75800000,35211787113,False,False,1752710400000000000,75830000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-18,2025-07-11,75800000,35211787113,False,False,1752796800000000000,75840000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-19,2025-07-11,75800000,35211787113,False,False,1752883200000000000,75850000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-20,2025-07-11,75800000,35211787113,False,False,1752969600000000000,75860000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-21,2025-07-11,75800000,35211787113,False,False,1753056000000000000,75870000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-22,2025-07-11,75800000,35211787113,False,False,1753142400000000000,75880000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-23,2025-07-11,75800000,35211787113,False,False,1753228800000000000,75890000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-24,2025-07-11,75900000,35211787113,True,False,1753315200000000000,75900000.0,35211787113.0
Justin Bieber,405 — Justin Bieber,youtube,2025-07-25,2025-07-11,75900000,35211787113,True,True,1753401600000000000,75900000.0,35211787113.0
Travis Scott,4X4 — Travis Scott,youtube,2025-01-25,2025-01-24,19500000,10375111773,True,True,1737763200000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-01-26,2025-01-24,19500000,10375111773,False,False,1737849600000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-01-27,2025-01-24,19500000,10375111773,False,False,1737936000000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-01-28,2025-01-24,19500000,10375111773,False,False,1738022400000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-01-29,2025-01-24,19500000,10375111773,False,False,1738108800000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-01-30,2025-01-24,19500000,10375111773,False,False,1738195200000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-01-31,2025-01-24,19500000,10375111773,False,False,1738281600000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-02-01,2025-01-24,19500000,10375111773,False,False,1738368000000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-02-02,2025-01-24,19500000,10375111773,False,False,1738454400000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-02-03,2025-01-24,19500000,10375111773,False,False,1738540800000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-02-04,2025-01-24,19500000,10375111773,False,False,1738627200000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-02-05,2025-01-24,19500000,10375111773,False,False,1738713600000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-02-06,2025-01-24,19500000,10375111773,False,False,1738800000000000000,19500000.0,10375111773.0
Travis Scott,4X4 — Travis Scott,youtube,2025-02-07,2025-01-24,19500000,10375111773,True,True,1738886400000000000,19500000.0,10375111773.0
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-07,2024-07-06,476000,333918281,True,True,1720310400000000000,476000.0,333918281.0
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-08,2024-07-06,477000,333918281,True,False,1720396800000000000,477000.0,334614047.2
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-09,2024-07-06,478000,333918281,True,False,1720483200000000000,478000.0,335309813.4
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-10,2024-07-06,479000,333918281,True,False,1720569600000000000,479000.0,336005579.6
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-11,2024-07-06,479000,333918281,False,False,1720656000000000000,479500.0,336701345.8
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-12,2024-07-06,480000,337397112,True,True,1720742400000000000,480000.0,337397112.0
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-13,2024-07-06,481000,337397112,True,False,1720828800000000000,481000.0,338068686.5
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-14,2024-07-06,481000,337397112,False,False,1720915200000000000,481500.0,338740261.0
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-15,2024-07-06,482000,337397112,True,False,1721001600000000000,482000.0,339411835.5
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-16,2024-07-06,482000,337397112,False,False,1721088000000000000,482500.0,340083410.0
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-17,2024-07-06,483000,337397112,True,False,1721174400000000000,483000.0,340754984.5
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-18,2024-07-06,483000,341426559,False,True,1721260800000000000,483500.0,341426559.0
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-19,2024-07-06,484000,341426559,True,False,1721347200000000000,484000.0,341426559.0
Lainey Wilson,4x4xU — Lainey Wilson,youtube,2024-07-20,2024-07-06,485000,341426559,True,True,1721433600000000000,485000.0,341426559.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-10,2025-01-09,4650000,4217669764,True,True,1736467200000000000,4650000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-11,2025-01-09,4650000,4217669764,False,False,1736553600000000000,4653333.333333333,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-12,2025-01-09,4650000,4217669764,False,False,1736640000000000000,4656666.666666667,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-13,2025-01-09,4660000,4217669764,True,False,1736726400000000000,4660000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-14,2025-01-09,4660000,4217669764,False,False,1736812800000000000,4662000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-15,2025-01-09,4660000,4217669764,False,False,1736899200000000000,4664000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-16,2025-01-09,4660000,4217669764,False,False,1736985600000000000,4666000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-17,2025-01-09,4660000,4217669764,False,False,1737072000000000000,4668000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-18,2025-01-09,4670000,4217669764,True,False,1737158400000000000,4670000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-19,2025-01-09,4670000,4217669764,False,False,1737244800000000000,4672500.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-20,2025-01-09,4670000,4217669764,False,False,1737331200000000000,4675000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-21,2025-01-09,4670000,4217669764,False,False,1737417600000000000,4677500.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-22,2025-01-09,4680000,4217669764,True,False,1737504000000000000,4680000.0,4217669764.0
Mac Miller,5 Dollar Pony Rides — Mac Miller,youtube,2025-01-23,2025-01-09,4680000,4217669764,True,True,1737590400000000000,4680000.0,4217669764.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-18,2023-03-17,3010000,3480304373,True,True,1679097600000000000,3010000.0,3480304373.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-19,2023-03-17,3020000,3482695542,True,True,1679184000000000000,3020000.0,3482695542.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-20,2023-03-17,3020000,3484696317,False,True,1679270400000000000,3021428.5714285714,3484696317.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-21,2023-03-17,3020000,3486799090,False,True,1679356800000000000,3022857.1428571427,3486799090.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-22,2023-03-17,3020000,3489309847,False,True,1679443200000000000,3024285.714285714,3489309847.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-23,2023-03-17,3020000,3491456431,False,True,1679529600000000000,3025714.285714286,3491456431.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-24,2023-03-17,3020000,3493925610,False,True,1679616000000000000,3027142.8571428573,3493925610.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-25,2023-03-17,3020000,3497699786,False,True,1679702400000000000,3028571.4285714286,3497699786.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-26,2023-03-17,3030000,3500775745,True,True,1679788800000000000,3030000.0,3500775745.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-27,2023-03-17,3030000,3502122152,False,True,1679875200000000000,3030000.0,3502122152.0
Luke Combs,5 Leaf Clover — Luke Combs,youtube,2023-03-28,2023-03-17,3030000,3505421412,False,True,1679961600000000000,3030000.0,3505421412.0
