,song_id,main_artist,main_artist_ig,main_artist_yt,main_artist_tt
883,Oh U Went — Young Thug Featuring Drake,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
884,Sabor Fresa — Fuerza Regida,Fuerza Regida,fuerzaregida,@FUERZAREGIDA,fuerzaregida
885,Luna — Peso Pluma & Junior H,Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
886,"Lady Gaga — Peso Pluma, Gabito Ballesteros & Junior H",Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
887,Parade On Cleveland — Young Thug Featuring Drake,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
888,Cars Bring Me Out — Young Thug Featuring Future,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
889,"VVS — Peso Pluma, Edgardo Nunez & Los Dareyes de La Sierra",Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
890,"Wit Da Racks — Young Thug Featuring 21 Savage, Travis Scott & Yak Gotti",Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
891,Doomsday. — Juice WRLD & Cordae,Juice WRLD,juicewrld999,@JuiceWRLD,juicewrld999
892,Want Me Dead — Young Thug Featuring 21 Savage,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
893,Rubicon — Peso Pluma,Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
894,Hellcat Kenny — Young Thug Featuring Lil Uzi Vert,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
895,Money On The Dresser — Young Thug,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
896,Uncle M — Young Thug,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
897,Nueva Vida — Peso Pluma,Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
898,Watermelon Moonshine — Lainey Wilson,Lainey Wilson,laineywilson,@LaineyWilson,laineywilson
899,Lagunas — Peso Pluma & Jasiel Nunez,Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
900,Rosa Pastel — Peso Pluma & Jasiel Nunez,Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
901,Abracadabra — Young Thug Featuring Travis Scott,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
902,Gucci Grocery Bag — Young Thug,Young Thug,thuggerthugger1,@youngthug,thuggerthugger1
903,Vampire — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
904,Flooded The Face — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
905,Endless Fashion — Lil Uzi Vert Featuring Nicki Minaj,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
906,Suicide Doors — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
907,Aye — Lil Uzi Vert Featuring Travis Scott,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
908,Tulum — Peso Pluma & Grupo Frontera,Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
909,I Gotta — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
910,Spin Again — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
911,Crush Em — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
912,X2 — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
913,Mojabi Ghost — Tainy & Bad Bunny,Tainy,tainy,@tainy,tainy
914,Pluto To Mars — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
915,"Mama, I'm Sorry — Lil Uzi Vert",Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
916,Amped — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
917,Patience — Lil Uzi Vert Featuring Don Toliver,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
918,Nakamura — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
919,All Alone — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
920,Died And Came Back — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
921,Werewolf — Lil Uzi Vert Featuring Bring Me The Horizon,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
922,Zoom — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
923,That Fiya — Lil Uzi Vert,Lil Uzi Vert,liluzivert,@LILUZIVERT,liluzivert
924,We Didn't Start The Fire — Fall Out Boy,Fall Out Boy,falloutboy,@falloutboy,falloutboy
925,I Can See You (Taylor's Version) (From The Vault) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
926,Mine (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
927,Back To December (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
928,Enchanted (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
929,Sparks Fly (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
930,Dear John (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
931,Better Than Revenge (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
932,Castles Crumbling (Taylor's Version) (From The Vault) — Taylor Swift Featuring Hayley Williams,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
933,Speak Now (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
934,When Emma Falls In Love (Taylor's Version) (From The Vault) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
935,Electric Touch (Taylor's Version) (From The Vault) — Taylor Swift Featuring Fall Out Boy,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
936,Mean (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
937,Foolish One (Taylor's Version) (From The Vault) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
938,The Story Of Us (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
939,Timeless (Taylor's Version) (From The Vault) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
940,Haunted (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
941,Long Live (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
942,Last Kiss (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
943,Never Grow Up (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
944,Innocent (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
945,Super Shy — NewJeans,NewJeans,newjeans_official,@NewJeans_official,newjeans_official
946,Ours (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
947,Superman (Taylor's Version) — Taylor Swift,Taylor Swift,taylorswift,@TaylorSwift,taylorswift
948,Point Me 2 — FendiDa Rappa With Cardi B,FendiDa Rappa,fendidarappa_,@Fendi.DaRappa,fendi.darappa
949,LaLa — Myke Towers,Myke Towers,myketowers,@MykeTowers,myketowersmtyk
950,Seven — Jung Kook Featuring Latto,Jung Kook,mnijungkook,,jungkook
951,Try That In A Small Town — Jason Aldean,Jason Aldean,jasonaldean,@JasonAldean,jasonaldeanmusic
952,What Was I Made For? — Billie Eilish,Billie Eilish,billieeilish,@BillieEilish,billieeilish
953,Overdrive — Post Malone,Post Malone,postmalone,@postmalone,postmalone
954,S91 — Karol G,Karol G,karolg,@KarolG,karolg
955,Rush — Troye Sivan,Troye Sivan,troyesivan,@troyesivan,troyesivan
956,Save Me The Trouble — Dan + Shay,Dan + Shay,danandshay,@DanAndShay,danandshay
957,Turn Yo Clic Up — Quavo & Future,Quavo,quavohuncho,@quavohuncho5077,quavohuncho
958,Quema — Ryan Castro x Pe$o Pluma,Ryan Castro,ryancastrro,@elcantantedelghetto,elcantantedelghetto
959,Angels Don't Always Have Wings — Thomas Rhett,Thomas Rhett,thomasrhettakins,@thomasrhettmusic,thomasrhett
960,Thang For You — Rylo Rodriguez Featuring NoCap,Rylo Rodriguez,rylorodriguez,@rylorodriguez676,rylorodriguez
961,"Johnny Dang — That Mexican OT, Paul Wall & DRODi",That Mexican OT,thatmexicanot,@thatmexicanot,thatmexicanot
962,"K-POP — Travis Scott, Bad Bunny & The Weeknd",Travis Scott,travisscott,@TravisScottXX,travisscott
963,White Horse — Chris Stapleton,Chris Stapleton,chrisstapleton,@chrisstapleton,chrisstapleton
964,Deli — Ice Spice,Ice Spice,icespice,@IceSpice,icespicee
965,"Heartbroken — Diplo, Jessie Murph & Polo G",Diplo,diplo,@Diplo,diplo
966,Speed Drive — Charli XCX,Charli xcx,charli_xcx,@officialcharlixcx,charlixcx
967,ETA — NewJeans,NewJeans,newjeans_official,@NewJeans_official,newjeans_official
968,I'm Just Ken — Ryan Gosling,Ryan Gosling,,,
969,But I Got A Beer In My Hand — Luke Bryan,Luke Bryan,lukebryan,@lukebryan,lukebryan
970,Cool With You — NewJeans,NewJeans,newjeans_official,@NewJeans_official,newjeans_official
971,Talibans II — Burna Boy & Byron Messia,Burna Boy,burnaboygram,@BurnaBoy,burnaboyofficial
972,Equal Dirt — Rylo Rodriguez,Rylo Rodriguez,rylorodriguez,@rylorodriguez676,rylorodriguez
973,Meltdown — Travis Scott Featuring Drake,Travis Scott,travisscott,@TravisScottXX,travisscott
974,FE!N — Travis Scott Featuring Playboi Carti,Travis Scott,travisscott,@TravisScottXX,travisscott
975,I Know ? — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
976,Hyaena — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
977,Thank God — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
978,Topia Twins — Travis Scott Featuring Rob49 & 21 Savage,Travis Scott,travisscott,@TravisScottXX,travisscott
979,My Eyes — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
980,Modern Jam — Travis Scott Featuring Teezo Touchdown,Travis Scott,travisscott,@TravisScottXX,travisscott
981,Delresto (Echoes) — Travis Scott & Beyonce,Travis Scott,travisscott,@TravisScottXX,travisscott
982,Telekinesis — Travis Scott Featuring SZA & Future,Travis Scott,travisscott,@TravisScottXX,travisscott
983,Sirens — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
984,God's Country — Travis Scott,Travis Scott,travisscott,@TravisScottXX,travisscott
985,Skitzo — Travis Scott Featuring Young Thug,Travis Scott,travisscott,@TravisScottXX,travisscott
986,Circus Maximus — Travis Scott Featuring The Weeknd & Swae Lee,Travis Scott,travisscott,@TravisScottXX,travisscott
987,Til Further Notice — Travis Scott Featuring James Blake & 21 Savage,Travis Scott,travisscott,@TravisScottXX,travisscott
988,In Your Love — Tyler Childers,Tyler Childers,timmytychilders,@tylerchilders,timmytychildersmusic
989,Lost Forever — Travis Scott Featuring Westside Gunn,Travis Scott,travisscott,@TravisScottXX,travisscott
990,Looove — Travis Scott Featuring Kid Cudi,Travis Scott,travisscott,@TravisScottXX,travisscott
991,Parasail — Travis Scott Featuring Yung Lean & Dave Chappelle,Travis Scott,travisscott,@TravisScottXX,travisscott
992,Jealousy — Offset & Cardi B,Offset,offsetyrn,@OFFSETYRN,offsetyrn
993,Enough Is Enough — Post Malone,Post Malone,postmalone,@postmalone,postmalone
994,Something Real — Post Malone,Post Malone,postmalone,@postmalone,postmalone
995,On The Radar Freestyle — Drake & Central Cee,Drake,champagnepapi,@DrakeOfficial,
996,Too Cool To Die — Post Malone,Post Malone,postmalone,@postmalone,postmalone
997,Don't Understand — Post Malone,Post Malone,postmalone,@postmalone,postmalone
998,Aqui Te Espero — Ivan Cornejo,Ivan Cornejo,ivancornejoo,@ivancornejoofficial,ivancornejooo
999,Novacandy — Post Malone,Post Malone,postmalone,@postmalone,postmalone
1000,Paint The Town Red — Doja Cat,Doja Cat,dojacat,@dojacat,dojacat
1001,"Good Good — Usher, Summer Walker & 21 Savage",Usher,usher,@Usher,usher
1002,El Amor de Su Vida — Grupo Frontera & Grupo Firme,Grupo Frontera,grupofrontera,@GrupoFronteraOficial,grupofrontera
1003,Rich Men North Of Richmond — Oliver Anthony Music,Oliver Anthony Music,oliver_anthony_music_,@oliveranthonymusic,oliveranthonymusic
1004,Bad Idea Right? — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1005,Mi Ex Tenia Razon — Karol G,Karol G,karolg,@KarolG,karolg
1006,Qlona — Karol G & Peso Pluma,Karol G,karolg,@KarolG,karolg
1007,"Supposed To Be Loved — DJ Khaled, Lil Baby, Future & Lil Uzi Vert",DJ Khaled,djkhaled,@DJKhaledOfficial,djkhaled
1008,The Painter — Cody Johnson,Cody Johnson,codyjohnson,@CodyJohnson,cojonation
1009,"Una Noche En Medellin (Remix) — Karol G, Cris Mj & Ryan Castro",Karol G,karolg,@KarolG,karolg
1010,Aint Gotta Dollar — Oliver Anthony Music,Oliver Anthony Music,oliver_anthony_music_,@oliveranthonymusic,oliveranthonymusic
1011,Oki Doki — Karol G,Karol G,karolg,@KarolG,karolg
1012,Pretty Little Poison — Warren Zeiders,Warren Zeiders,warrenzeiders,@WarrenZeiders,warrenzeiders
1013,Amargura — Karol G,Karol G,karolg,@KarolG,karolg
1014,Love Me Again — V,V,thv,,
1015,Mona Lisa — Dominic Fike,Dominic Fike,dominicfike,@dominicfike,
1016,Lose Control — Teddy Swims,Teddy Swims,teddyswims,@TeddySwims,teddyswims
1017,Call Your Friends — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1018,Standing Room Only — Tim McGraw,Tim McGraw,thetimmcgraw,@timmcgraw,timmcgraw
1019,Barely Holdin' On — Polo G,Polo G,polo.capalot,@polog,pologofficial
1020,F*ck U Thought — Lil Durk,Lil Durk,lildurk,@LilDurk,lildurk
1021,Summer Too Hot — Chris Brown,Chris Brown,chrisbrownofficial,@ChrisBrownTV,chrisbrownofficial
1022,I Remember Everything — Zach Bryan Featuring Kacey Musgraves,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1023,Used To Be Young — Miley Cyrus,Miley Cyrus,mileycyrus,@MileyCyrus,mileycyrus
1024,Hey Driver — Zach Bryan Featuring The War And Treaty,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1025,Spotless — Zach Bryan Featuring The Lumineers,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1026,East Side Of Sorrow — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1027,Single Soon — Selena Gomez,Selena Gomez,selenagomez,@selenagomez,selenagomez
1028,Tourniquet — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1029,Overtime — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1030,Summertime's Close — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1031,Fear And Friday's — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1032,Ticking — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1033,El Dorado — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1034,Holy Roller — Zach Bryan Featuring Sierra Ferrell,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1035,Smaller Acts — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1036,Fear And Friday's (Poem) — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1037,Jake's Piano - Long Island — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1038,Tradesman — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1039,Oklahoman Son — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1040,Sittin' On Top Of The World — Burna Boy,Burna Boy,burnaboygram,@BurnaBoy,burnaboyofficial
1041,There I Go — Gucci Mane Featuring J. Cole & Mike WiLL Made-It,Gucci Mane,laflare1017,@guccimane,icedaddy1017
1042,Primera Cita — Carin Leon,Carin Leon,carinleonoficial,@carinleonoficial,carinleonoficial
1043,On My Mama — Victoria Monet,Victoria Monet,victoriamonet,@victoriamonet,victoriamonet
1044,Last Time I Saw You — Nicki Minaj,Nicki Minaj,nickiminaj,@nickiminaj,nickiminaj
1045,Demons — Doja Cat,Doja Cat,dojacat,@dojacat,dojacat
1046,Come See Me — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1047,Que Onda — Calle 24 x Chino Pacas x Fuerza Regida,Calle 24,calle24.oficial,@Calle24,calle24.oficial
1048,SkeeYee — Sexyy Red,Sexyy Red,sexyyred,@SexyyRed,sexyyred314
1049,"Keep Going Up! — Timbaland, Nelly Furtado & Justin Timberlake",Timbaland,timbaland,@Timbaland,timbaland
1050,Get Him Back! — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1051,All-American Bitch — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1052,Bongos — Cardi B & Megan Thee Stallion,Cardi B,iamcardib,@cardib,iamcardib
1053,The Grudge — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1054,Making The Bed — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1055,Logical — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1056,Lacy — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1057,Ballad Of A Homeschooled Girl — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1058,Love Is Embarrassing — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1059,Pretty Isn't Pretty — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1060,Teenage Dream — Olivia Rodrigo,Olivia Rodrigo,oliviarodrigo,@OliviaRodrigo,livbedumb
1061,Slow Dancing — V,V,thv,,
1062,Bipolar — Peso Pluma x Jasiel Nunez x Junior H,Peso Pluma,pesopluma,@pesopluma_oficial,therealpesopluma
1063,Slime You Out — Drake Featuring SZA,Drake,champagnepapi,@DrakeOfficial,
1064,Turks & Caicos — Rod Wave Featuring 21 Savage,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1065,Boyz Don't Cry — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1066,Great Gatsby — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1067,Greedy — Tate McRae,Tate McRae,tatemcrae,@TateMcRae,tatemcrae
1068,Long Journey — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1069,Nostalgia — Rod Wave & Wet,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1070,Crazy — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1071,HG4 — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1072,Checkmate — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1073,Love For A Thug — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1074,2018 — Rod Wave & Sadie Jean,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1075,Keep It G — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1076,Pass You By — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1077,Love Story/Interlude — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1078,Back Lit — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1079,"Another One Of Me — Diddy, French Montana & The Weeknd Featuring 21 Savage",Diddy,diddy,@diddy,diddy
1080,Strangers — Kenya Grace,Kenya Grace,kenyagrace,@kenyagracebaby,kenyagracebaby
1081,Rap Beef — Rod Wave,Rod Wave,rodwave,@RodWaveOfficial,rodwave
1082,Lil Boo Thang — Paul Russell,Paul Russell,paulrussell,@paulrussellmusic,paulrussellmusic
1083,Sarah's Place — Zach Bryan Featuring Noah Kahan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1084,Agora Hills — Doja Cat,Doja Cat,dojacat,@dojacat,dojacat
1085,Boys Of Faith — Zach Bryan Featuring Bon Iver,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1086,Deep Satin — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1087,Nine Ball — Zach Bryan,Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1088,El Jefe — Shakira X Fuerza Regida,Shakira,shakira,@Shakira,shakira
1089,500lbs — Lil Tecca,Lil Tecca,liltecca,@LilTecca,lil.tecca
1090,One More Time — Blink-182,Blink-182,blink182,@blink182,blink182
1091,Un Preview — Bad Bunny,Bad Bunny,badbunnypr,@BadBunnyPR,badbunny
1092,"Pain, Sweet, Pain — Zach Bryan",Zach Bryan,zachlanebryan,@zachbryan1067,zachlanebryan
1093,My Love Mine All Mine — Mitski,Mitski,mitskileaks,@mitskileaks,mitskileaks
1094,Segun Quien — Maluma & Carin Leon,Maluma,maluma,@Maluma_Official,maluma
1095,HVN On Earth — Lil Tecca & Kodak Black,Lil Tecca,liltecca,@LilTecca,lil.tecca
1096,Can't Have Mine — Dylan Scott,Dylan Scott,dylanscottcountry,@DylanScottCountry,dylanscottcountry
1097,3D — Jung Kook & Jack Harlow,Jung Kook,mnijungkook,,jungkook
1098,Better Place — *NSYNC,*NSYNC,nsync,@OfficialNSYNC,nsync
1099,Mamaw's House — Thomas Rhett Featuring Morgan Wallen,Thomas Rhett,thomasrhettakins,@thomasrhettmusic,thomasrhett
1100,Water — Tyla,Tyla,tyla,@Tylaofficial,hernametyla
1101,Stick Season — Noah Kahan,Noah Kahan,noahkahanmusic,@NoahKahan,noahkahanmusic
1102,Shaq & Kobe — Rick Ross & Meek Mill,Rick Ross,richforever,@rickrossmmgempire,
1103,Stars Like Confetti — Dustin Lynch,Dustin Lynch,dustinlynch,@DustinLynch,dustinlynch
1104,God Gave Me A Girl — Russell Dickerson,Russell Dickerson,russelldickerson,@RussellDTV,russelldickersonofficial
1105,The Secret Recipe — Lil Yachty & J. Cole,Lil Yachty,lilyachty,@lilyachty,lilyachty
1106,First Person Shooter — Drake Featuring J. Cole,Drake,champagnepapi,@DrakeOfficial,
1107,IDGAF — Drake Featuring Yeat,Drake,champagnepapi,@DrakeOfficial,
1108,Virginia Beach — Drake,Drake,champagnepapi,@DrakeOfficial,
1109,Calling For You — Drake Featuring 21 Savage,Drake,champagnepapi,@DrakeOfficial,
1110,Daylight — Drake,Drake,champagnepapi,@DrakeOfficial,
1111,Fear Of Heights — Drake,Drake,champagnepapi,@DrakeOfficial,
1112,Rich Baby Daddy — Drake Featuring Sexyy Red & SZA,Drake,champagnepapi,@DrakeOfficial,
